MSGSIZES,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152
L1_1_DUPLEX_15,2.6905,2.7031,2.7000,2.6792,3.5312,2.7697,2.8480,2.9152,3.4399,3.5719,3.8836,5.4973,6.3392,8.1621,25.9804,45.2405,87.3210,171.6431,339.3612,649.5435,1269.5903,2554.7997
L1_1_DUPLEX_16,2.6994,2.7086,2.6968,2.6886,2.6838,2.7659,2.8464,2.9036,3.4455,3.5685,3.9393,4.7455,6.3839,8.1909,26.8709,48.3097,93.3094,188.1590,368.5409,693.1243,1364.4457,2697.6775
L1_1_DUPLEX_17,2.7334,2.7097,2.7084,2.6905,2.6947,2.7663,2.8679,2.8909,3.5021,3.6342,3.9101,5.6227,6.4368,8.6962,30.6241,51.2722,99.2224,202.1138,382.8145,732.3022,1432.3032,2857.6862
L1_1_DUPLEX_18,2.7077,2.6935,2.7083,2.7029,2.6950,2.7833,2.8480,2.9018,3.5245,3.6682,3.9523,4.8661,6.5638,8.8720,32.9944,55.1343,107.2774,216.3366,408.4120,763.4298,1519.4024,3028.2263
L1_1_DUPLEX_19,2.6791,2.7111,2.6827,2.6924,2.7009,2.7798,2.8682,2.9272,3.5262,3.7079,4.0358,4.7986,6.6041,9.3679,33.7220,57.3652,114.9033,236.8513,436.1259,816.1554,1595.8906,3165.8316
L1_1_DUPLEX_20,2.6793,2.6898,2.7130,2.6976,2.6853,2.7751,2.9486,3.3315,3.8837,4.0248,4.4119,5.7099,7.5434,9.7352,36.1946,61.0128,124.8164,263.1068,457.8118,855.7044,1681.9527,3348.7348
L1_1_DUPLEX_21,2.7099,2.7122,2.6964,2.6763,3.0894,2.7685,2.9461,3.2880,3.8862,4.0281,4.7364,5.3164,7.4394,13.2093,38.7605,64.3366,128.8488,270.7977,476.4392,886.0166,1754.2705,3513.7525
L1_1_DUPLEX_22,2.6908,2.6858,2.7252,6.8083,2.6926,2.8142,6.9409,3.2938,3.9461,4.0569,4.4334,5.3982,11.3441,13.5272,40.4159,67.9322,137.0166,284.9372,500.7682,931.8523,1837.7514,3691.0021
L1_1_DUPLEX_23,2.7056,2.6867,2.7088,2.7295,2.6897,2.7788,2.9639,3.3253,3.9825,4.0436,4.4601,5.4611,7.6087,9.8715,41.1900,72.0942,148.8973,301.5394,510.8632,973.8416,1912.3374,3856.0482
L1_1_DUPLEX_24,2.6937,2.7076,2.6873,2.7206,2.6870,2.7840,3.2467,3.3023,4.0023,4.0638,4.4542,5.6173,7.8223,10.5960,44.0782,76.6955,159.4029,320.8915,541.6297,1009.6406,2010.3330,4016.7906
L1_1_DUPLEX_25,2.7089,2.6903,2.7006,2.7029,2.7016,2.7569,3.2862,3.2929,4.0097,4.1849,4.5962,5.4668,7.8718,10.5576,74.5025,79.2939,160.2665,329.7852,555.6308,1048.0667,2091.7801,4179.1814
L1_1_DUPLEX_26,2.7182,2.7016,2.7191,2.6790,2.6784,2.7692,3.3083,3.2982,3.9302,4.0896,4.4836,5.6508,7.8388,10.7046,47.2888,81.5783,166.4794,336.5382,583.8201,1090.4638,2179.1992,4358.8416
L1_1_DUPLEX_27,2.7002,3.1321,2.7432,2.6962,2.6947,2.7757,3.2768,3.3307,4.0080,4.1075,4.5017,5.4562,8.2828,10.6553,48.6381,85.0499,173.8051,353.4332,603.9848,1133.0747,2276.6053,4533.5870
L1_1_DUPLEX_28,2.7131,2.7304,2.7204,2.7166,2.6900,2.7827,3.2774,3.2982,4.0143,4.7379,4.5232,5.5462,8.2144,11.1998,51.2345,90.6518,181.1560,372.6629,633.3604,1174.3706,2345.2613,4715.6963
L1_1_DUPLEX_29,2.6824,2.6903,2.6902,2.6800,2.6819,2.7642,3.2886,3.3131,4.1004,4.2648,4.6559,5.5192,8.2117,12.2974,57.5261,91.4116,185.6579,381.2062,641.5070,1222.4092,2447.0498,4863.0748
L1_1_DUPLEX_30,3.0825,2.7252,3.2243,2.7715,2.7025,2.7752,3.2857,3.2989,4.0428,4.2846,4.6636,5.5692,8.8272,11.3247,63.3046,96.1413,196.8336,400.1243,666.5568,1262.5247,2507.9933,5036.1628
L1_2_PING_1,0.2608,0.2570,0.2601,0.2608,0.2605,0.2756,0.3713,0.3413,0.4092,0.3850,0.5232,0.6414,0.8203,1.3029,16.2774,17.2258,19.0485,24.9826,35.0584,55.1681,95.6771,177.4171
L1_2_PING_2,0.7151,0.6974,0.7033,0.7067,0.7003,0.7349,0.8055,0.4315,0.4512,0.4873,0.7102,0.8333,1.3068,2.5975,16.8330,17.3559,19.7500,27.6128,43.2169,82.3167,162.4810,324.5056
L1_2_PING_3,0.4544,0.4611,0.4236,0.2852,0.2762,0.2799,0.4136,0.3845,0.4655,0.5606,0.7220,1.0448,7.8663,3.8421,17.1167,17.8314,21.2614,32.2033,62.1650,122.0454,242.1008,483.8756
L1_2_PING_4,0.7385,0.7157,1.1511,0.7140,0.7281,0.7293,0.8390,0.4527,0.5270,0.6468,0.9080,1.3722,2.6098,5.1019,17.2829,18.5452,24.2409,42.0293,81.5516,161.8016,321.8739,641.7714
L1_2_PING_5,0.7059,0.7003,0.7093,0.6953,0.7008,0.7263,0.8226,12.5850,12.8928,13.7406,15.3943,18.5174,24.8771,9.7328,16.9732,17.9901,25.8507,51.8470,102.0252,202.0568,401.6521,801.4456
L1_2_PING_6,0.7451,0.7046,0.7231,0.7095,0.7347,0.7365,12.2653,12.2718,12.6703,13.3678,15.0829,18.1750,24.3177,25.4813,18.0281,19.2537,30.7212,79.7749,133.7630,242.0767,480.5706,963.6193
L1_2_PING_7,0.7389,0.7079,0.7303,0.7103,0.7345,0.7503,12.7431,12.4110,12.8167,13.7487,15.2491,20.0940,29.3276,25.5727,18.9163,23.0657,36.9952,73.4294,144.3840,281.1553,561.1037,1124.4313
L1_2_PING_8,0.7663,0.7779,0.7595,0.8135,0.7825,0.8009,13.1233,12.9591,13.0734,14.0996,15.6651,18.9281,25.3848,29.2147,22.0633,25.3956,40.8407,82.8620,163.1023,321.1569,641.1758,1284.4536
L1_2_PING_9,0.7834,0.7615,0.7745,0.7863,0.7439,0.7937,13.1756,12.8643,13.3198,13.9878,15.6772,18.8954,25.1708,26.5087,19.2653,23.8625,45.7169,94.3675,182.8313,362.3189,723.1873,1443.5154
L1_2_PING_10,0.7851,0.7563,0.7745,4.1025,0.7761,0.8014,18.4037,13.4689,14.2139,14.9210,16.4438,20.0479,30.5905,27.9520,21.1618,26.1473,50.9294,101.8588,201.4807,402.1569,802.8017,1603.1884
L1_2_PING_11,0.8013,0.8217,0.7625,0.7760,0.8243,0.7524,14.2785,14.1876,14.7788,15.2287,17.0462,20.7798,27.3941,28.2658,22.3308,30.0102,59.6870,112.8013,221.9680,442.2231,882.7124,1762.3050
L1_2_PING_12,0.7874,0.7829,0.7537,0.7473,0.7899,0.8028,14.3847,14.1507,19.2335,15.8247,17.1783,20.7558,27.8097,28.6160,31.5601,31.3210,60.6768,122.1464,242.0178,483.6736,963.6026,1921.0670
L1_2_PING_13,0.8046,0.7886,0.7877,0.7760,0.7821,0.7722,13.4821,13.3476,16.5815,14.4621,16.2601,19.4439,26.1058,28.8922,22.3313,33.8037,65.7367,132.0788,266.8857,522.7931,1042.7433,2081.1898
L1_2_PING_14,0.9380,0.8952,0.8722,0.9060,0.8354,0.8620,14.5616,14.2076,17.8145,15.3755,17.2778,20.7661,27.6305,29.6271,23.1604,36.3797,70.9590,142.8365,282.5179,562.8522,1122.7599,2243.3783
L1_2_PING_15,0.8842,0.8737,0.8775,0.8874,0.8406,0.9016,14.9256,14.4776,17.0016,16.1959,18.5281,22.3409,29.6725,32.6071,25.2527,38.8835,76.1173,152.7808,302.5193,602.8605,1202.2042,2402.5937
L1_2_PING_16,0.9460,0.8927,0.8927,0.8897,0.8671,0.9448,13.8231,13.3922,16.3949,14.5707,16.3279,19.6983,27.1488,28.9042,23.6638,42.5880,81.3369,163.8418,323.0100,643.3316,1281.7721,2557.9175
L1_2_PING_17,0.9434,0.8696,0.8600,0.8602,0.8503,0.8751,20.3142,19.6049,20.1231,21.3854,23.4815,28.6710,37.5235,40.3389,27.3231,45.3825,86.6745,174.1359,343.5414,682.8578,1362.4585,2714.7610
L1_2_PING_18,1.0346,1.0481,1.0683,1.0631,1.0039,1.0505,18.9888,14.9246,15.5460,16.0611,17.6293,26.8733,29.5273,42.3915,29.3310,47.1626,91.6505,187.3881,362.7888,722.0745,1438.8367,2879.4910
L1_2_PING_19,6.1820,0.9614,0.9501,0.9119,0.9530,0.9538,22.9491,18.4409,19.0344,22.8266,24.9786,26.7863,35.7280,39.5749,29.9871,48.8347,96.5854,192.1449,382.0497,762.0500,1517.1423,3041.2806
L1_2_PING_20,1.1302,1.0652,0.9878,1.0130,1.0054,1.0103,20.4310,17.7771,18.2559,19.4331,24.0713,26.1539,35.4958,36.5561,31.7645,52.0290,101.8259,203.1038,401.7589,802.1461,1600.5291,3198.4652
L1_2_PING_21,1.1284,1.0725,0.9703,1.0804,1.0880,1.0675,22.3807,20.8633,22.0698,23.1061,25.7088,31.5550,42.4494,42.3682,32.0752,54.4560,107.3076,214.0838,422.1150,841.7238,1676.9619,3360.4244
L1_2_PING_22,1.1234,1.0398,1.0696,1.0910,1.0634,1.0214,21.7117,26.6740,28.0667,29.5793,26.2393,31.6015,40.0306,44.7632,34.0701,57.0321,111.4992,223.2072,459.9973,889.6813,1763.7278,3519.2045
L1_2_PING_23,1.1532,1.0730,1.1607,1.0866,1.1146,1.1289,18.4138,26.0457,26.7696,25.7357,22.9725,24.9682,32.2677,34.4471,37.1282,59.6596,116.6432,245.5920,463.3174,919.9101,1838.5846,3676.6384
L1_2_PING_24,1.1728,1.1609,1.1208,1.0813,1.0899,1.0821,17.0572,23.0569,23.4374,24.3867,22.8202,25.8006,35.3788,45.6265,36.2312,62.0319,121.6419,253.6901,481.3189,963.0570,1922.1975,3835.1013
L1_2_PING_25,1.1732,1.1199,1.1668,1.1502,1.1660,1.1480,25.6563,22.5258,22.7332,23.3950,26.0230,32.5144,43.7208,51.0139,54.8315,65.8454,128.0045,263.1367,508.3623,1003.0552,1998.9230,3992.3512
L1_2_PING_26,1.2222,1.2100,1.2112,1.1360,1.1236,1.1436,28.5748,32.4394,28.1077,32.2087,35.7923,40.1203,58.0666,59.8529,40.7597,69.4445,132.1391,266.7370,523.6887,1060.9247,2082.1527,4154.9621
L1_2_PING_27,1.4655,1.3516,1.4251,1.4344,1.3944,1.4019,27.8262,29.6686,30.8033,32.6421,36.1259,43.6353,57.1596,60.8512,44.9110,74.0675,137.0719,285.3625,543.5786,1083.4183,2162.4545,4315.3150
L1_2_PING_28,1.4682,1.4855,1.4604,1.6548,1.4366,1.4662,32.4684,31.6514,33.0318,34.8033,38.8785,47.4629,62.6480,67.7985,44.3155,76.0937,143.8297,287.9089,562.3523,1123.7358,2237.1065,4474.9635
L1_2_PING_29,1.4005,1.3614,1.4048,5.2725,1.2787,1.3237,28.3824,34.3946,34.9204,39.1995,41.9993,50.8352,67.6595,70.8487,61.2312,79.6502,150.5219,293.4393,584.9644,1163.5281,2318.4987,4632.9158
L1_2_PING_30,0.2801,0.2791,0.2768,0.2753,0.2834,0.2980,1.1102,1.0644,1.7731,1.3865,1.6598,2.7764,5.2494,10.3288,44.9758,76.8224,151.1552,301.2632,600.2631,1197.3572,2395.6857,4789.7445
L1_2_PINGPONG_1,2.5321,2.5522,2.5406,2.5328,2.5193,2.6247,2.7339,2.7995,3.0550,3.1880,3.3996,4.3893,5.8159,7.1990,12.5286,13.1361,15.6873,21.8177,31.8214,52.0372,92.3124,174.0851
L1_2_PINGPONG_2,2.6937,2.7397,2.6944,2.6814,2.6728,2.7844,3.1315,3.1623,3.5114,3.6753,3.9283,5.0741,6.6953,8.1904,13.0383,13.8753,17.9513,25.2977,40.0941,78.5702,157.6425,320.3530
L1_2_PINGPONG_3,2.6875,2.6939,2.6957,2.7020,2.7037,2.8371,3.1764,3.5394,3.9216,4.0471,4.1501,5.2258,6.8924,8.3547,13.2703,14.3152,19.6112,29.5057,50.2780,92.5371,173.9617,370.1439
L1_2_PINGPONG_4,2.7006,2.7047,2.6958,2.6927,2.7089,2.8372,3.2287,3.5216,3.8955,3.9942,4.3384,5.5647,7.0845,8.3476,13.3967,15.4871,21.9808,32.5844,60.0763,116.0293,233.6004,460.1653
L1_2_PINGPONG_5,2.7167,2.6994,2.7015,2.7186,2.7216,2.8272,3.1883,3.5620,3.9304,3.9447,4.3130,5.5075,6.9282,8.3748,13.3341,15.8061,23.7558,41.8487,69.9881,130.8644,259.3957,521.9023
L1_2_PINGPONG_6,2.6854,2.7185,2.7183,2.7033,2.7152,2.8236,3.1664,3.5475,3.9530,4.0661,4.3200,5.4285,6.8941,8.3253,13.9881,20.2552,27.8530,42.1001,82.1720,153.0629,318.2591,638.7131
L1_2_PINGPONG_7,2.6345,2.6836,3.1374,2.6332,2.6429,5.3188,3.4971,3.5096,6.3028,4.0559,6.7407,5.7894,9.8910,9.1699,15.5788,18.2405,28.0409,47.2868,91.9227,183.8692,345.2744,732.3772
L1_2_PINGPONG_8,2.6736,2.6504,2.6574,2.6522,2.6502,2.7490,3.4979,3.5183,6.1548,4.0252,4.3698,5.7404,7.5634,11.4019,14.2480,18.3754,28.2434,51.8920,107.5422,195.3851,393.3983,783.8755
L1_2_PINGPONG_9,2.6575,2.6721,2.6716,2.6449,2.6512,2.7377,3.4846,3.5190,3.9338,4.0325,4.3598,5.7392,7.5963,9.0702,14.9124,19.5045,30.8238,57.5161,116.3522,227.6163,439.7203,900.4376
L1_2_PINGPONG_10,2.6432,2.6348,2.6296,2.6128,2.6149,2.7237,3.5144,3.5326,3.9519,4.0423,4.3747,5.8089,7.6442,9.1185,15.6359,20.0833,33.2331,63.0034,128.4368,258.0241,533.6198,993.4258
L1_2_PINGPONG_11,2.6331,2.6249,2.6263,2.6234,2.6200,2.7048,3.4962,3.5189,3.9342,4.0852,4.4020,5.7975,7.6451,9.2062,16.3486,20.0544,35.4363,69.8542,154.4927,297.1402,547.3664,1054.9024
L1_2_PINGPONG_12,2.6100,2.6228,2.6217,2.6170,2.6093,2.7000,3.4920,3.5259,3.9601,4.0630,4.4133,5.8467,7.7172,9.3303,16.1434,21.3932,39.2563,79.2272,161.6819,325.2621,608.5038,1244.9138
L1_2_PINGPONG_13,2.6169,3.0186,2.6147,2.6160,2.6128,2.6916,3.4761,3.5009,3.9282,4.0529,4.3914,5.7743,7.6337,9.2551,16.3847,22.2392,42.2194,86.1384,181.3644,325.4041,668.5203,1251.1122
L1_2_PINGPONG_14,3.0040,2.6043,2.6180,2.5940,2.5872,2.6653,3.4739,3.5372,3.9622,4.3824,4.8427,6.3644,8.2597,10.0407,17.8946,23.3291,45.8989,93.1787,178.6778,342.8806,669.9410,1486.7242
L1_2_PINGPONG_15,2.6100,2.6155,2.6106,2.6015,2.5868,2.7722,3.4838,3.4996,3.8893,4.0463,4.4098,5.8028,7.6801,9.4055,17.4923,24.8133,49.3690,97.8215,188.6139,354.0288,703.0626,1353.9166
L1_2_PINGPONG_16,2.6156,2.6263,2.6211,2.6011,2.6123,2.6892,3.5074,3.5065,3.9263,4.0942,4.4391,5.9188,7.8061,9.5591,16.6312,26.3974,53.8418,103.3016,206.6026,384.0564,744.9474,1470.8267
L1_2_PINGPONG_17,2.6138,2.6115,2.6138,2.5965,2.6067,2.6877,3.4962,3.5088,4.1373,4.2426,4.6355,5.9550,7.7710,9.5754,17.7154,28.2733,57.2378,108.8833,215.5576,411.7882,778.6648,1553.6273
L1_2_PINGPONG_18,2.6084,2.6079,2.6155,2.6097,2.6029,4.8986,3.5055,3.5691,4.1643,4.2623,4.6437,5.8551,7.8281,11.5922,19.2149,30.8361,62.2656,119.8558,237.9835,436.4017,835.9399,1641.7934
L1_2_PINGPONG_19,4.6661,3.0077,2.6111,2.6139,4.7631,2.6868,3.4944,3.5580,4.3609,9.1470,6.6302,7.8235,10.4645,12.2054,18.4274,33.4915,67.4491,133.7955,255.8537,453.2694,857.1592,1705.2977
L1_2_PINGPONG_20,2.6229,2.6135,3.2152,2.5888,2.5976,2.6830,3.5039,3.5719,4.4800,4.5574,4.8943,6.0923,7.9118,9.8203,19.6768,37.9110,78.0784,151.7107,274.9504,480.8922,901.0654,1816.1206
L1_2_PINGPONG_21,2.6299,2.6347,2.6392,2.6120,2.6185,2.7015,3.4908,3.5492,4.2135,4.2761,4.7015,5.8589,7.9513,9.9022,21.4185,40.8570,83.2427,155.5497,281.0807,498.0428,953.0081,1916.0404
L1_2_PINGPONG_22,2.6109,4.8166,2.6156,2.9854,2.6061,2.6846,3.6083,3.6408,4.4059,4.5310,4.9871,5.8957,8.0816,10.0689,22.4022,43.3727,86.0875,167.3750,299.3378,514.0684,1001.1144,1928.0808
L1_2_PINGPONG_23,4.2699,4.8965,2.6008,2.6143,2.6102,2.6762,3.6052,3.5989,4.3591,4.4658,4.8789,5.8733,8.1087,10.1323,22.7631,49.0592,90.3372,172.1870,312.9503,532.1971,1036.9407,2021.4219
L1_2_PINGPONG_24,2.6063,2.6079,2.6024,3.0131,2.6076,2.6797,3.5314,3.8433,4.3283,4.4756,4.9056,5.8440,8.0246,10.1232,24.9256,50.3786,94.3646,181.6697,325.4917,569.3121,1060.5116,2109.8139
L1_2_PINGPONG_25,5.2717,2.6304,4.5577,3.2901,2.6107,2.6961,5.3947,3.5756,4.9974,4.5331,4.9415,7.8631,10.5272,10.3048,26.5706,53.3615,95.6539,181.0084,334.0159,575.8711,1100.3465,2192.1633
L1_2_PINGPONG_26,2.8149,2.9168,2.8420,2.6101,2.7770,2.6966,3.5351,3.5606,4.4409,4.5177,5.2990,5.9737,8.2552,11.1197,28.4773,57.3070,101.8255,195.0460,354.2780,598.0186,1140.3132,2293.0496
L1_2_PINGPONG_27,2.6144,2.6228,2.6190,3.0144,2.6117,2.6994,3.5507,3.5763,4.5252,4.5842,4.9656,7.5538,8.3251,10.3916,30.6231,60.1352,109.1639,196.8394,363.2335,614.4980,1197.7206,2361.7607
L1_2_PINGPONG_28,2.6085,3.0467,2.6260,2.6413,2.6087,2.6908,5.5718,4.4138,6.3364,4.5527,4.9699,6.0006,10.4179,12.0429,31.9489,62.7373,117.4816,209.1616,382.8367,641.0945,1234.0489,2464.8562
L1_2_PINGPONG_29,3.0070,2.9905,2.6105,4.8350,2.6134,2.7124,3.5893,3.9771,4.5015,4.6226,4.9951,5.9684,8.3950,10.6886,34.2336,64.4332,119.9265,214.5366,385.7550,660.5619,1280.9732,2503.8230
L1_2_PINGPONG_30,4.7380,2.6068,2.6276,2.6174,4.9799,5.1165,3.5765,3.6079,6.3885,6.6376,4.9610,6.0484,10.9872,12.5037,35.1368,68.3466,126.7962,228.1828,393.8428,673.0184,1300.5540,2598.1162
L1_2_DUPLEX_1,2.6065,2.6145,2.6083,2.6037,2.6010,2.6866,2.7904,2.8328,3.2807,3.4217,3.6497,4.4574,5.8819,7.2878,15.4940,15.9758,20.5205,26.6051,37.1503,58.2104,103.0994,187.6324
L1_2_DUPLEX_2,2.6972,2.7105,2.6933,2.7230,2.7050,2.7721,3.2105,3.2711,3.7573,3.9133,4.1982,5.1413,6.8557,8.3460,16.0491,16.8843,22.9159,31.5757,44.3830,84.3356,166.1992,332.0813
L1_2_DUPLEX_3,2.7478,2.7355,2.7667,2.7318,2.7494,2.8256,3.2268,3.6298,4.1609,4.1697,4.2461,5.2473,6.9281,8.4942,16.3992,18.0019,26.4157,37.5014,64.1359,125.2574,253.4050,496.7269
L1_2_DUPLEX_4,2.7588,2.7347,2.7437,2.7155,2.7218,2.8281,3.2921,3.6555,4.1932,4.2082,4.5496,5.2125,6.8571,8.4772,16.4938,19.6641,30.1070,45.4250,86.9138,173.7788,341.0638,670.7392
L1_2_DUPLEX_5,2.7576,2.7902,2.7316,2.7381,2.7680,2.8669,3.2784,3.6388,4.1775,4.2390,4.5530,5.2687,6.9773,8.4687,17.4783,21.1726,32.7478,55.7710,109.5779,211.6440,418.6597,841.5039
L1_2_DUPLEX_6,2.7631,2.7223,2.7425,2.7257,2.7401,2.8525,3.3582,3.6570,4.0805,4.2950,4.5846,5.3211,6.9594,8.6239,17.4286,23.2138,36.4548,66.3147,133.6540,252.1407,500.1378,999.3776
L1_2_DUPLEX_7,2.7181,2.7237,2.7168,2.7140,2.7171,2.7937,3.6556,4.2929,4.1744,4.3361,4.7165,5.8442,7.8998,9.3906,18.0766,25.6292,41.3306,97.0351,151.9653,297.1726,594.4866,1204.3019
L1_2_DUPLEX_8,7.1404,2.6963,2.6988,2.6946,2.7268,7.3916,7.8455,3.7280,4.2055,9.3232,4.6986,5.9675,7.8919,9.4378,19.4272,26.4018,46.7387,88.9297,172.8956,342.8025,672.5316,1357.9754
L1_2_DUPLEX_9,2.7227,6.8021,2.7339,2.7249,8.3990,8.1147,3.6455,3.7096,4.2171,4.3794,4.7084,5.9155,12.2250,14.1637,19.0403,27.8595,51.2419,97.6896,192.1240,377.2175,749.2423,1499.4251
L1_2_DUPLEX_10,2.7145,2.7433,2.7027,2.6843,2.6933,2.7817,3.7344,8.4809,4.2829,4.4310,9.4750,6.0447,12.4529,9.6517,20.8263,30.5274,57.0597,110.5327,214.8745,423.5120,847.1884,1688.4382
L1_2_DUPLEX_11,2.7076,2.7122,2.6979,2.6961,2.6690,2.7759,3.6561,3.6939,4.2046,4.3466,4.7304,6.0145,7.9647,9.7652,23.0398,33.1365,62.7217,121.2973,239.1534,471.8849,941.9036,1883.0095
L1_2_DUPLEX_12,2.7235,2.7193,2.7351,2.6987,2.6899,2.7694,3.6371,3.6836,4.2221,4.3884,4.7218,5.9911,7.9312,9.7250,22.0420,35.9530,68.6620,133.4983,266.2006,524.7974,1038.4992,2080.4359
L1_2_DUPLEX_13,2.7331,2.7124,2.6991,2.7043,2.6970,2.7646,3.6876,3.7117,4.2053,4.3664,4.7628,6.0358,7.9433,9.9094,23.2730,38.9940,74.8926,145.9452,287.1125,564.0925,1122.2678,2200.9944
L1_2_DUPLEX_14,2.6915,2.6817,2.6823,2.6759,2.6741,2.7689,3.6965,3.7341,4.2569,4.4054,4.7978,6.0473,7.9847,9.8184,24.5905,42.0139,80.4428,159.1549,317.6146,607.6061,1200.6129,2384.3203
L1_2_DUPLEX_15,2.7104,2.6898,2.6950,2.6719,2.6922,2.7598,4.0332,3.6662,4.2096,4.3702,4.7767,6.0562,8.0226,10.1876,26.7677,44.9274,87.0848,172.5364,343.6316,650.9304,1283.5408,2547.0121
L1_2_DUPLEX_16,2.7567,2.7142,2.7158,2.6843,2.7559,2.7564,3.6640,3.6596,4.1777,4.3717,4.7568,6.1118,8.1014,10.1837,25.8198,48.3840,94.7770,191.0448,370.2522,697.8544,1356.1200,2737.0935
L1_2_DUPLEX_17,2.7021,2.6819,2.7036,2.6688,2.6863,2.7564,3.6910,3.7090,4.3419,4.4426,4.8582,6.1491,8.1096,10.3053,31.0102,51.8067,100.4698,198.9719,382.9361,725.4856,1429.6488,2861.4248
L1_2_DUPLEX_18,2.7025,2.7065,2.7094,2.6828,2.7035,2.7578,3.6777,3.7667,4.7146,4.7130,5.0298,6.1189,8.1708,10.4523,34.9787,55.5482,107.8020,214.1672,410.8698,775.3717,1513.2896,3017.7238
L1_2_DUPLEX_19,2.7021,3.8921,2.6893,2.6953,3.8925,2.7509,3.6894,4.8611,4.5788,4.6831,6.0162,6.1676,8.4094,10.8877,35.8935,58.2342,117.3606,245.0863,434.6062,810.8454,1592.0332,3185.7837
L1_2_DUPLEX_20,2.6914,2.7199,2.7186,7.5958,2.6872,2.7701,3.6509,3.7005,4.4058,8.5923,4.9821,9.8798,12.7794,11.9857,36.5119,61.1887,124.3935,263.0646,457.9869,850.0811,1675.1186,3358.5214
L1_2_DUPLEX_21,2.6986,2.6927,7.5013,2.7042,6.9494,2.7699,3.6827,3.7229,9.0281,4.6254,4.9967,6.0946,8.4852,10.9323,37.4829,64.4502,129.7308,269.8848,476.0613,886.5910,1748.1266,3520.1567
L1_2_DUPLEX_22,2.6787,2.6919,2.6787,2.6868,2.6933,2.7786,3.7230,3.7737,4.5293,4.6272,5.0893,7.3733,10.6538,11.4614,39.8220,68.2656,137.6765,297.4038,501.2297,932.5806,1844.5408,3670.1827
L1_2_DUPLEX_23,2.6815,2.6824,2.6809,2.6665,2.6816,2.7561,5.0752,3.7784,4.5939,4.7148,5.1905,6.1568,8.6742,11.4538,41.2189,71.3489,145.2583,321.7566,509.4205,965.5093,1929.9590,3852.8890
L1_2_DUPLEX_24,2.6856,2.6716,2.6760,2.7812,2.6702,2.7710,3.7206,3.7583,5.5516,4.6094,5.1134,6.2515,8.7820,11.4932,43.3355,74.2244,153.8956,330.8090,541.2075,1010.3238,2012.4444,4015.7283
L1_2_DUPLEX_25,2.7048,2.6957,2.6862,2.6837,2.6743,2.7640,3.7602,3.7789,4.6023,4.7750,5.2377,6.1930,8.8494,11.9790,45.6599,80.9261,161.6194,328.7671,560.1793,1049.9995,2092.8920,4181.9150
L1_2_DUPLEX_26,2.6971,7.9170,7.5658,2.6837,2.7273,2.8257,7.4855,8.6643,4.5913,4.7646,5.2636,6.4018,13.8721,15.1625,47.2427,85.7812,167.5208,352.6324,579.6696,1093.7060,2172.5754,4350.0340
L1_2_DUPLEX_27,2.7097,2.7025,2.7068,2.7152,2.6808,2.7813,3.7390,3.7655,4.6749,4.7402,5.2403,6.6501,9.1839,12.0934,49.0016,86.5266,174.8197,356.4060,600.6177,1132.5122,2277.5267,4538.5343
L1_2_DUPLEX_28,27.4393,2.7793,2.6919,2.6853,2.7786,2.8532,3.7855,3.8018,4.6362,4.7413,5.2168,6.5205,9.3414,12.0965,57.0363,92.2021,180.9234,387.5599,617.5102,1182.2200,2349.0316,4699.4925
L1_2_DUPLEX_29,2.7015,2.6959,2.7042,2.6901,2.7339,2.7693,3.7734,3.8007,4.6511,4.7460,6.0228,6.3913,9.4877,12.8594,51.0438,92.3238,186.6587,387.2983,649.8711,1221.4896,2432.1548,4875.6424
L1_2_DUPLEX_30,2.7194,2.7204,2.9446,2.6978,2.6858,9.7709,3.7692,3.7949,5.9105,6.0326,5.2751,6.4449,9.6572,13.2185,85.8405,95.4644,192.3483,406.9586,674.2978,1267.7271,2525.4881,5051.7750
